step,vx_25_10,vy_25_10,Cd,Cl,singularity_count
2542,3.7909555435e-01,-1.4404843748e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2543,3.7907946110e-01,-1.4404673874e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2544,3.7908798456e-01,-1.4404274523e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2545,3.7907627225e-01,-1.4404883981e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2546,3.7908136845e-01,-1.4403900504e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2547,3.7907156348e-01,-1.4404651523e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2548,3.7907594442e-01,-1.4404042065e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2549,3.7906605005e-01,-1.4404161274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2550,3.7907111645e-01,-1.4404276013e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2551,3.7906050682e-01,-1.4403647184e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2552,3.7906673551e-01,-1.4404450357e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2553,3.7905508280e-01,-1.4403241873e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2554,3.7906083465e-01,-1.4404504001e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2555,3.7905007601e-01,-1.4402881265e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2556,3.7904733419e-01,-1.4403638244e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2557,3.7904256582e-01,-1.4402920008e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2558,3.7905219197e-01,-1.4403602481e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2559,3.7903586030e-01,-1.4403180778e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2560,3.7904870510e-01,-1.4403526485e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2561,3.7903046608e-01,-1.4403061569e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2562,3.7904268503e-01,-1.4403165877e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2563,3.7902686000e-01,-1.4403128624e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2564,3.7903508544e-01,-1.4402733743e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2565,3.7902379036e-01,-1.4403374493e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2566,3.7902843952e-01,-1.4402391016e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2567,3.7901923060e-01,-1.4403201640e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2568,3.7902340293e-01,-1.4402510226e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2569,3.7901359797e-01,-1.4402668178e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2570,3.7901845574e-01,-1.4402741194e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2571,3.7900739908e-01,-1.4402140677e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2572,3.7901383638e-01,-1.4402887225e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2573,3.7900254130e-01,-1.4401787519e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2574,3.7900784612e-01,-1.4402928948e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2575,3.7899714708e-01,-1.4401455224e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2576,3.7900340557e-01,-1.4402997494e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2577,3.7899073958e-01,-1.4401023090e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2578,3.7898811698e-01,-1.4402055740e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2579,3.7898260355e-01,-1.4401149750e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2580,3.7899580598e-01,-1.4401891828e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2581,3.7897759676e-01,-1.4401575923e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2582,3.7899050117e-01,-1.4401766658e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2583,3.7897443771e-01,-1.4401674271e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2584,3.7898251414e-01,-1.4401303232e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2585,3.7897208333e-01,-1.4401784539e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2586,3.7897515297e-01,-1.4400982857e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2587,3.7896728516e-01,-1.4401637018e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2588,3.7897101045e-01,-1.4401035011e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2589,3.7896087766e-01,-1.4401155710e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2590,3.7896636128e-01,-1.4401260018e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2591,3.7895539403e-01,-1.4400628209e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2592,3.7896150351e-01,-1.4401426911e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2593,3.7894999981e-01,-1.4400281012e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2594,3.7895643711e-01,-1.4401367307e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2595,3.7894433737e-01,-1.4400120080e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2596,3.7895211577e-01,-1.4401188493e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2597,3.7893739343e-01,-1.4399862289e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2598,3.7894922495e-01,-1.4401280880e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2599,3.7892928720e-01,-1.4399443567e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2600,3.7893110514e-01,-1.4400488138e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2601,3.7892526388e-01,-1.4399830997e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2602,3.7893503904e-01,-1.4399912953e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2603,3.7892457843e-01,-1.4400389791e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2604,3.7892767787e-01,-1.4399650693e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2605,3.7892216444e-01,-1.4400321245e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2606,3.7892070413e-01,-1.4399538934e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2607,3.7891778350e-01,-1.4400030673e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2608,3.7891626358e-01,-1.4399625361e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2609,3.7891030312e-01,-1.4399600029e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2610,3.7890526652e-01,-1.4399574697e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2611,3.7891167402e-01,-1.4399755001e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2612,3.7889969349e-01,-1.4398936927e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2613,3.7890630960e-01,-1.4399985969e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2614,3.7889620662e-01,-1.4398515224e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2615,3.7889513373e-01,-1.4399403334e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2616,3.7889251113e-01,-1.4398334920e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2617,3.7889033556e-01,-1.4399588108e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2618,3.7889167666e-01,-1.4398431778e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2619,3.7888264656e-01,-1.4399285614e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2620,3.7888813019e-01,-1.4398391545e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2621,3.7887707353e-01,-1.4399145544e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2622,3.7888276577e-01,-1.4398252964e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2623,3.7888664007e-01,-1.4399577677e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2624,3.7886431813e-01,-1.4398214221e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2625,3.7887901068e-01,-1.4398711920e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2626,3.7886196375e-01,-1.4398318529e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2627,3.7887081504e-01,-1.4398199320e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2628,3.7885951996e-01,-1.4398403466e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2629,3.7886273861e-01,-1.4397972822e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2630,3.7885954976e-01,-1.4398127794e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2631,3.7885367870e-01,-1.4397807419e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2632,3.7885573506e-01,-1.4398166537e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2633,3.7884718180e-01,-1.4397531748e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2634,3.7885054946e-01,-1.4398032427e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2635,3.7884983420e-01,-1.4398649335e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2636,3.7883836031e-01,-1.4396692812e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2637,3.7884464860e-01,-1.4398588240e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2638,3.7883356214e-01,-1.4396460354e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2639,3.7883901596e-01,-1.4398397505e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2640,3.7882792950e-01,-1.4396302402e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2641,3.7883457541e-01,-1.4398266375e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2642,3.7882065773e-01,-1.4396065474e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2643,3.7881982327e-01,-1.4397510886e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2644,3.7881180644e-01,-1.4396283031e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2645,3.7882792950e-01,-1.4396940172e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2646,3.7880840898e-01,-1.4396919310e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2647,3.7882080674e-01,-1.4396604896e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2648,3.7880668044e-01,-1.4397150278e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2649,3.7881207466e-01,-1.4396061003e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2650,3.7880456448e-01,-1.4397202432e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2651,3.7880507112e-01,-1.4395894110e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2652,3.7879881263e-01,-1.4396835864e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2653,3.7880191207e-01,-1.4396110177e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2654,3.7879195809e-01,-1.4396257699e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2655,3.7879762053e-01,-1.4396433532e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2656,3.7878632545e-01,-1.4395600557e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2657,3.7879213691e-01,-1.4396685362e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2658,3.7878140807e-01,-1.4395152032e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2659,3.7878698111e-01,-1.4396730065e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2660,3.7877559662e-01,-1.4394879341e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2661,3.7878310680e-01,-1.4396716654e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2662,3.7878069282e-01,-1.4395734668e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2663,3.7878057361e-01,-1.4396251738e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2664,3.7876412272e-01,-1.4395526052e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2665,3.7877482176e-01,-1.4395494759e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2666,3.7875893712e-01,-1.4395402372e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2667,3.7876737118e-01,-1.4395037293e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2668,3.7875694036e-01,-1.4395634830e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2669,3.7875890732e-01,-1.4394615591e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2670,3.7875556946e-01,-1.4395739138e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2671,3.7875235081e-01,-1.4394424856e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2672,3.7874820828e-01,-1.4395324886e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2673,3.7874996662e-01,-1.4394620061e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2674,3.7874114513e-01,-1.4394801855e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2675,3.7874561548e-01,-1.4394846559e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2676,3.7873610854e-01,-1.4394350350e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2677,3.7874010205e-01,-1.4394894242e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2678,3.7873145938e-01,-1.4394144714e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2679,3.7873479724e-01,-1.4394663274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2680,3.7872588634e-01,-1.4394132793e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2681,3.7873080373e-01,-1.4394252002e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2682,3.7871810794e-01,-1.4394026995e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2683,3.7872940302e-01,-1.4394298196e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2684,3.7870970368e-01,-1.4393731952e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2685,3.7872663140e-01,-1.4394274354e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2686,3.7870401144e-01,-1.4393566549e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2687,3.7872034311e-01,-1.4393846691e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2688,3.7870165706e-01,-1.4393760264e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2689,3.7871161103e-01,-1.4393438399e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2690,3.7870004773e-01,-1.4394029975e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2691,3.7870401144e-01,-1.4392946661e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2692,3.7869557738e-01,-1.4393965900e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2693,3.7869983912e-01,-1.4393006265e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2694,3.7868911028e-01,-1.4393389225e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2695,3.7869569659e-01,-1.4393372834e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2696,3.7868386507e-01,-1.4392670989e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2697,3.7869003415e-01,-1.4393772185e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2698,3.7867984176e-01,-1.4392058551e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2699,3.7867689133e-01,-1.4392797649e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2700,3.7867346406e-01,-1.4391838014e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2701,3.7868162990e-01,-1.4393407106e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2702,3.7866565585e-01,-1.4391887188e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2703,3.7868022919e-01,-1.4393353462e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2704,3.7865808606e-01,-1.4391702414e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2705,3.7867629528e-01,-1.4393296838e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2706,3.7865316868e-01,-1.4391601086e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2707,3.7866944075e-01,-1.4392954111e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2708,3.7865078449e-01,-1.4391782880e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2709,3.7866115570e-01,-1.4392416179e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2710,3.7864917517e-01,-1.4391994476e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2711,3.7864801288e-01,-1.4392092824e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2712,3.7864476442e-01,-1.4392091334e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2713,3.7864845991e-01,-1.4391852915e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2714,3.7863889337e-01,-1.4391691983e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2715,3.7864479423e-01,-1.4391940832e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2716,3.7863337994e-01,-1.4391322434e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2717,3.7863969803e-01,-1.4391976595e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2718,3.7862884998e-01,-1.4391064644e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2719,3.7863385677e-01,-1.4391952753e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2720,3.7862351537e-01,-1.4390759170e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2721,3.7863102555e-01,-1.4391945302e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2722,3.7861561775e-01,-1.4390385151e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2723,3.7862846255e-01,-1.4392045140e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2724,3.7860840559e-01,-1.4390072227e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2725,3.7862482667e-01,-1.4391970634e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2726,3.7860280275e-01,-1.4389945567e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2727,3.7862074375e-01,-1.4391635358e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2728,3.7861105800e-01,-1.4390514791e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2729,3.7861055136e-01,-1.4390565455e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2730,3.7860849500e-01,-1.4391024411e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2731,3.7859672308e-01,-1.4390833676e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2732,3.7860125303e-01,-1.4390170574e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2733,3.7859138846e-01,-1.4390632510e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2734,3.7859591842e-01,-1.4390192926e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2735,3.7858557701e-01,-1.4390173554e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2736,3.7859150767e-01,-1.4390386641e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2737,3.7858057022e-01,-1.4389692247e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2738,3.7858688831e-01,-1.4390550554e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2739,3.7857493758e-01,-1.4389249682e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2740,3.7857380509e-01,-1.4389893413e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2741,3.7856996059e-01,-1.4389011264e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2742,3.7857827544e-01,-1.4390243590e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2743,3.7856236100e-01,-1.4389029145e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2744,3.7857559323e-01,-1.4390203357e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2745,3.7855616212e-01,-1.4388860762e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2746,3.7857177854e-01,-1.4389897883e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2747,3.7855136395e-01,-1.4388933778e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2748,3.7856504321e-01,-1.4389540255e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2749,3.7854802608e-01,-1.4389069378e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2750,3.7855836749e-01,-1.4389155805e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2751,3.7854486704e-01,-1.4389064908e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2752,3.7854519486e-01,-1.4389058948e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2753,3.7854135036e-01,-1.4389014244e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2754,3.7854602933e-01,-1.4388884604e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2755,3.7853565812e-01,-1.4388564229e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2756,3.7854197621e-01,-1.4388993382e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2757,3.7853050232e-01,-1.4388209581e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2758,3.7853673100e-01,-1.4388988912e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2759,3.7852597237e-01,-1.4387978613e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2760,3.7853139639e-01,-1.4388944209e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2761,3.7852075696e-01,-1.4387659729e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2762,3.7852847576e-01,-1.4388971031e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2763,3.7851303816e-01,-1.4387288690e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2764,3.7852564454e-01,-1.4389079809e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2765,3.7850627303e-01,-1.4386966825e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2766,3.7852346897e-01,-1.4388935268e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2767,3.7849828601e-01,-1.4387010038e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2768,3.7851852179e-01,-1.4388611913e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2769,3.7849518657e-01,-1.4387030900e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2770,3.7849923968e-01,-1.4387921989e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2771,3.7849494815e-01,-1.4387771487e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2772,3.7849897146e-01,-1.4387103915e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2773,3.7849259377e-01,-1.4387671649e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2774,3.7849563360e-01,-1.4387260377e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2775,3.7848728895e-01,-1.4387263358e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2776,3.7849110365e-01,-1.4387351274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2777,3.7848260999e-01,-1.4386928082e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2778,3.7848550081e-01,-1.4387351274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
